index,FIPS code,Year,Hail Reports,Wind Reports
1144,29037,1979,1,1
1145,29037,1980,1,3
1146,29037,1981,0,0
1147,29037,1982,1,0
1148,29037,1983,1,1
1149,29037,1984,1,2
1150,29037,1985,1,1
1151,29037,1986,0,0
1152,29037,1987,3,1
1153,29037,1988,0,0
1154,29037,1989,2,0
1155,29037,1990,1,0
1156,29037,1991,2,0
1157,29037,1992,1,1
1158,29037,1993,1,0
1159,29037,1994,2,3
1160,29037,1995,18,6
1161,29037,1996,7,1
1162,29037,1997,4,0
1163,29037,1998,6,8
1164,29037,1999,1,4
1165,29037,2000,15,16
1166,29037,2001,18,9
1167,29037,2002,6,3
1168,29037,2003,34,4
1169,29037,2004,8,8
1170,29037,2005,8,8
1171,29037,2006,19,5
1172,29037,2007,21,1
1173,29037,2008,12,6
1174,29037,2009,12,5
1175,29037,2010,8,6
1176,29037,2011,23,12
1177,29037,2012,10,0
1178,29037,2013,12,3
1179,29037,2014,10,9
1180,29037,2015,10,7
1181,29037,2016,2,15
1182,29037,2017,21,10
1183,29037,2018,7,2
1184,29037,2019,0,6
1185,29037,2020,3,10
1186,29037,2021,0,5
1187,29037,2022,2,1
1188,29037,2023,7,1
1189,29037,2024,5,23
1190,29047,1955,3,0
1191,29047,1956,0,0
1192,29047,1957,0,2
1193,29047,1958,1,3
1194,29047,1959,1,0
1195,29047,1960,2,1
1196,29047,1961,2,0
1197,29047,1962,2,0
1198,29047,1963,1,1
1199,29047,1964,3,0
1200,29047,1965,6,0
1201,29047,1966,6,3
1202,29047,1967,3,1
1203,29047,1968,1,3
1204,29047,1969,6,1
1205,29047,1970,2,2
1206,29047,1971,1,1
1207,29047,1972,1,4
1208,29047,1973,5,2
1209,29047,1974,4,2
1210,29047,1975,1,1
1211,29047,1976,0,2
1212,29047,1977,2,5
1213,29047,1978,4,1
1214,29047,1979,0,4
1215,29047,1980,0,2
1216,29047,1981,0,0
1217,29047,1982,9,5
1218,29047,1983,2,0
1219,29047,1984,1,0
1220,29047,1985,7,1
1221,29047,1986,4,2
1222,29047,1987,1,2
1223,29047,1988,3,0
1224,29047,1989,4,0
1225,29047,1990,4,3
1226,29047,1991,4,5
1227,29047,1992,8,2
1228,29047,1993,3,1
1229,29047,1994,4,5
1230,29047,1995,15,5
1231,29047,1996,0,4
1232,29047,1997,3,1
1233,29047,1998,5,5
1234,29047,1999,1,0
1235,29047,2000,8,13
1236,29047,2001,5,11
1237,29047,2002,10,9
1238,29047,2003,13,5
1239,29047,2004,10,12
1240,29047,2005,13,5
1241,29047,2006,29,7
1242,29047,2007,5,0
1243,29047,2008,15,14
1244,29047,2009,13,6
1245,29047,2010,38,25
1246,29047,2011,30,9
1247,29047,2012,2,8
1248,29047,2013,6,5
1249,29047,2014,20,12
1250,29047,2015,10,12
1251,29047,2016,27,9
1252,29047,2017,12,27
1253,29047,2018,2,5
1254,29047,2019,19,5
1255,29047,2020,0,8
1256,29047,2021,4,15
1257,29047,2022,3,5
1258,29047,2023,6,3
1259,29047,2024,7,21
1260,29049,1955,0,0
1261,29049,1956,0,0
1262,29049,1957,0,0
1263,29049,1958,0,0
1264,29049,1959,0,1
1265,29049,1960,0,0
1266,29049,1961,0,0
1267,29049,1962,0,0
1268,29049,1963,0,1
1269,29049,1964,0,0
1270,29049,1965,0,0
1271,29049,1966,1,0
1272,29049,1967,1,0
1273,29049,1968,2,1
1274,29049,1969,1,0
1275,29049,1970,1,0
1276,29049,1971,0,2
1277,29049,1972,0,0
1278,29049,1973,0,2
1279,29049,1974,0,1
1280,29049,1975,0,0
1281,29049,1976,1,0
1282,29049,1977,0,0
1283,29049,1978,0,2
1284,29049,1979,0,1
1285,29049,1980,0,0
1286,29049,1981,0,0
1287,29049,1982,1,0
1288,29049,1983,0,0
1289,29049,1984,1,0
1290,29049,1985,1,0
1291,29049,1986,0,2
1292,29049,1987,0,1
1293,29049,1988,1,0
1294,29049,1989,3,0
1295,29049,1990,0,0
1296,29049,1991,3,1
1297,29049,1992,0,0
1298,29049,1993,2,1
1299,29049,1994,4,3
1300,29049,1995,9,0
1301,29049,1996,1,1
1302,29049,1997,0,0
1303,29049,1998,5,3
1304,29049,1999,3,1
1305,29049,2000,12,7
1306,29049,2001,7,2
1307,29049,2002,2,3
1308,29049,2003,12,2
1309,29049,2004,13,3
1310,29049,2005,5,4
1311,29049,2006,5,3
1312,29049,2007,0,0
1313,29049,2008,2,2
1314,29049,2009,11,2
1315,29049,2010,12,10
1316,29049,2011,2,7
1317,29049,2012,3,1
1318,29049,2013,1,2
1319,29049,2014,3,4
1320,29049,2015,2,5
1321,29049,2016,8,8
1322,29049,2017,3,10
1323,29049,2018,1,2
1324,29049,2019,5,0
1325,29049,2020,1,2
1326,29049,2021,1,6
1327,29049,2022,3,4
1328,29049,2023,1,2
1329,29049,2024,2,13
1330,29055,1955,0,0
1331,29055,1956,0,0
1332,29055,1957,1,1
1333,29055,1958,0,0
1334,29055,1959,1,3
1335,29055,1960,0,0
1336,29055,1961,0,0
1337,29055,1962,0,0
1338,29055,1963,2,0
1339,29055,1964,0,2
1340,29055,1965,1,1
1341,29055,1966,0,0
1342,29055,1967,0,0
1343,29055,1968,0,0
1344,29055,1969,0,2
1345,29055,1970,0,0
1346,29055,1971,1,0
1347,29055,1972,0,0
1348,29055,1973,0,0
1349,29055,1974,0,6
1350,29055,1975,3,1
1351,29055,1976,0,0
1352,29055,1977,1,0
1353,29055,1978,0,0
1354,29055,1979,0,0
1355,29055,1980,0,1
1356,29055,1981,2,2
1357,29055,1982,0,5
1358,29055,1983,0,1
1359,29055,1984,0,0
1360,29055,1985,2,0
1361,29055,1986,0,0
1362,29055,1987,0,2
1363,29055,1988,0,1
1364,29055,1989,1,0
1365,29055,1990,1,1
1366,29055,1991,0,0
1367,29055,1992,0,1
1368,29055,1993,1,0
1369,29055,1994,2,5
1370,29055,1995,4,6
1371,29055,1996,5,0
1372,29055,1997,0,0
1373,29055,1998,1,5
1374,29055,1999,3,4
1375,29055,2000,2,0
1376,29055,2001,0,1
1377,29055,2002,3,7
1378,29055,2003,5,7
1379,29055,2004,1,6
1380,29055,2005,7,7
1381,29055,2006,23,2
1382,29055,2007,1,1
1383,29055,2008,13,7
1384,29055,2009,2,2
1385,29055,2010,5,4
1386,29055,2011,8,3
1387,29055,2012,8,4
1388,29055,2013,0,3
1389,29055,2014,3,1
1390,29055,2015,0,1
1391,29055,2016,4,3
1392,29055,2017,5,1
1393,29055,2018,1,5
1394,29055,2019,3,6
1395,29055,2020,0,4
1396,29055,2021,0,1
1397,29055,2022,4,1
1398,29055,2023,3,5
1399,29055,2024,2,1
1400,29071,1955,0,0
1401,29071,1956,0,1
1402,29071,1957,0,1
1403,29071,1958,0,3
1404,29071,1959,2,0
1405,29071,1960,1,0
1406,29071,1961,2,0
1407,29071,1962,0,0
1408,29071,1963,3,0
1409,29071,1964,0,2
1410,29071,1965,1,0
1411,29071,1966,0,0
1412,29071,1967,0,1
1413,29071,1968,0,0
1414,29071,1969,0,2
1415,29071,1970,2,2
1416,29071,1971,0,1
1417,29071,1972,0,0
1418,29071,1973,0,4
1419,29071,1974,0,2
1420,29071,1975,2,1
1421,29071,1976,0,0
1422,29071,1977,0,2
1423,29071,1978,1,4
1424,29071,1979,1,0
1425,29071,1980,1,2
1426,29071,1981,2,4
1427,29071,1982,1,5
1428,29071,1983,0,1
1429,29071,1984,6,11
1430,29071,1985,0,3
1431,29071,1986,0,0
1432,29071,1987,1,6
1433,29071,1988,2,6
1434,29071,1989,5,2
1435,29071,1990,5,4
1436,29071,1991,2,4
1437,29071,1992,0,5
1438,29071,1993,2,4
1439,29071,1994,4,9
1440,29071,1995,6,6
1441,29071,1996,8,4
1442,29071,1997,5,2
1443,29071,1998,14,5
1444,29071,1999,1,8
1445,29071,2000,5,5
1446,29071,2001,13,8
1447,29071,2002,1,24
1448,29071,2003,14,7
1449,29071,2004,14,8
1450,29071,2005,4,14
1451,29071,2006,22,13
1452,29071,2007,3,7
1453,29071,2008,10,6
1454,29071,2009,2,4
1455,29071,2010,3,8
1456,29071,2011,35,20
1457,29071,2012,12,12
1458,29071,2013,7,10
1459,29071,2014,9,4
1460,29071,2015,10,4
1461,29071,2016,7,5
1462,29071,2017,3,4
1463,29071,2018,2,4
1464,29071,2019,5,11
1465,29071,2020,0,6
1466,29071,2021,0,10
1467,29071,2022,4,11
1468,29071,2023,7,10
1469,29071,2024,5,7
1470,29073,1955,0,0
1471,29073,1956,0,0
1472,29073,1957,0,0
1473,29073,1958,0,0
1474,29073,1959,1,0
1475,29073,1960,0,0
1476,29073,1961,1,0
1477,29073,1962,1,1
1478,29073,1963,0,0
1479,29073,1964,0,1
1480,29073,1965,0,0
1481,29073,1966,1,0
1482,29073,1967,1,0
1483,29073,1968,0,0
1484,29073,1969,0,1
1485,29073,1970,0,0
1486,29073,1971,1,0
1487,29073,1972,0,0
1488,29073,1973,0,1
1489,29073,1974,0,2
1490,29073,1975,0,0
1491,29073,1976,0,1
1492,29073,1977,0,0
1493,29073,1978,1,1
1494,29073,1979,0,0
1495,29073,1980,0,1
1496,29073,1981,2,1
1497,29073,1982,0,7
1498,29073,1983,0,1
1499,29073,1984,5,1
1500,29073,1985,3,0
1501,29073,1986,0,1
1502,29073,1987,0,1
1503,29073,1988,0,3
1504,29073,1989,2,0
1505,29073,1990,1,1
1506,29073,1991,0,1
1507,29073,1992,2,0
1508,29073,1993,0,2
1509,29073,1994,1,4
1510,29073,1995,3,4
1511,29073,1996,1,0
1512,29073,1997,2,0
1513,29073,1998,4,7
1514,29073,1999,0,3
1515,29073,2000,2,5
1516,29073,2001,3,3
1517,29073,2002,2,4
1518,29073,2003,5,2
1519,29073,2004,9,4
1520,29073,2005,5,6
1521,29073,2006,14,3
1522,29073,2007,4,4
1523,29073,2008,2,3
1524,29073,2009,4,1
1525,29073,2010,2,9
1526,29073,2011,21,10
1527,29073,2012,13,6
1528,29073,2013,4,1
1529,29073,2014,1,3
1530,29073,2015,1,2
1531,29073,2016,2,2
1532,29073,2017,1,2
1533,29073,2018,1,1
1534,29073,2019,0,2
1535,29073,2020,0,0
1536,29073,2021,0,1
1537,29073,2022,0,1
1538,29073,2023,4,8
1539,29073,2024,4,2
1540,29095,1955,1,2
1541,29095,1956,2,5
1542,29095,1957,0,2
1543,29095,1958,0,6
1544,29095,1959,3,1
1545,29095,1960,3,1
1546,29095,1961,6,1
1547,29095,1962,1,3
1548,29095,1963,3,2
1549,29095,1964,6,6
1550,29095,1965,8,10
1551,29095,1966,21,10
1552,29095,1967,7,7
1553,29095,1968,3,2
1554,29095,1969,3,21
1555,29095,1970,5,4
1556,29095,1971,6,8
1557,29095,1972,4,2
1558,29095,1973,7,5
1559,29095,1974,2,6
1560,29095,1975,2,2
1561,29095,1976,5,6
1562,29095,1977,7,7
1563,29095,1978,2,6
1564,29095,1979,3,5
1565,29095,1980,3,4
1566,29095,1981,4,5
1567,29095,1982,7,3
1568,29095,1983,3,3
1569,29095,1984,2,2
1570,29095,1985,4,5
1571,29095,1986,1,3
1572,29095,1987,3,5
1573,29095,1988,1,0
1574,29095,1989,3,1
1575,29095,1990,0,2
1576,29095,1991,2,4
1577,29095,1992,3,3
1578,29095,1993,8,1
1579,29095,1994,3,5
1580,29095,1995,20,10
1581,29095,1996,1,7
1582,29095,1997,2,3
1583,29095,1998,6,10
1584,29095,1999,3,4
1585,29095,2000,12,12
1586,29095,2001,25,20
1587,29095,2002,11,8
1588,29095,2003,44,5
1589,29095,2004,11,9
1590,29095,2005,15,19
1591,29095,2006,33,9
1592,29095,2007,21,5
1593,29095,2008,47,23
1594,29095,2009,14,8
1595,29095,2010,35,21
1596,29095,2011,43,16
1597,29095,2012,8,3
1598,29095,2013,9,12
1599,29095,2014,16,10
1600,29095,2015,4,24
1601,29095,2016,28,19
1602,29095,2017,25,36
1603,29095,2018,13,15
1604,29095,2019,18,13
1605,29095,2020,2,14
1606,29095,2021,9,14
1607,29095,2022,3,8
1608,29095,2023,2,13
1609,29095,2024,20,50
1610,29099,1955,0,0
1611,29099,1956,0,0
1612,29099,1957,2,0
1613,29099,1958,0,0
1614,29099,1959,0,0
1615,29099,1960,0,1
1616,29099,1961,1,0
1617,29099,1962,0,1
1618,29099,1963,0,0
1619,29099,1964,0,0
1620,29099,1965,0,0
1621,29099,1966,0,1
1622,29099,1967,0,1
1623,29099,1968,0,0
1624,29099,1969,0,0
1625,29099,1970,3,1
1626,29099,1971,1,0
1627,29099,1972,1,0
1628,29099,1973,0,4
1629,29099,1974,4,5
1630,29099,1975,1,2
1631,29099,1976,1,1
1632,29099,1977,0,1
1633,29099,1978,0,0
1634,29099,1979,0,0
1635,29099,1980,2,4
1636,29099,1981,1,3
1637,29099,1982,3,6
1638,29099,1983,1,4
1639,29099,1984,5,3
1640,29099,1985,6,2
1641,29099,1986,0,0
1642,29099,1987,0,3
1643,29099,1988,2,4
1644,29099,1989,3,0
1645,29099,1990,3,1
1646,29099,1991,2,6
1647,29099,1992,3,3
1648,29099,1993,1,3
1649,29099,1994,5,1
1650,29099,1995,8,3
1651,29099,1996,13,3
1652,29099,1997,3,3
1653,29099,1998,10,3
1654,29099,1999,3,2
1655,29099,2000,10,5
1656,29099,2001,6,4
1657,29099,2002,2,11
1658,29099,2003,10,13
1659,29099,2004,6,11
1660,29099,2005,14,9
1661,29099,2006,23,10
1662,29099,2007,17,2
1663,29099,2008,8,5
1664,29099,2009,4,2
1665,29099,2010,10,7
1666,29099,2011,17,7
1667,29099,2012,14,6
1668,29099,2013,4,2
1669,29099,2014,4,4
1670,29099,2015,3,4
1671,29099,2016,12,4
1672,29099,2017,8,6
1673,29099,2018,2,4
1674,29099,2019,4,4
1675,29099,2020,2,3
1676,29099,2021,0,7
1677,29099,2022,3,2
1678,29099,2023,6,14
1679,29099,2024,10,6
1680,29101,1955,0,1
1681,29101,1956,1,2
1682,29101,1957,2,1
1683,29101,1958,0,0
1684,29101,1959,1,2
1685,29101,1960,0,0
1686,29101,1961,2,0
1687,29101,1962,3,1
1688,29101,1963,0,0
1689,29101,1964,2,3
1690,29101,1965,0,3
1691,29101,1966,0,0
1692,29101,1967,2,0
1693,29101,1968,0,0
1694,29101,1969,1,1
1695,29101,1970,3,3
1696,29101,1971,0,1
1697,29101,1972,0,0
1698,29101,1973,2,2
1699,29101,1974,0,0
1700,29101,1975,1,1
1701,29101,1976,2,0
1702,29101,1977,0,1
1703,29101,1978,0,3
1704,29101,1979,1,1
1705,29101,1980,2,0
1706,29101,1981,1,1
1707,29101,1982,3,3
1708,29101,1983,0,0
1709,29101,1984,1,0
1710,29101,1985,2,1
1711,29101,1986,0,0
1712,29101,1987,1,0
1713,29101,1988,0,0
1714,29101,1989,4,1
1715,29101,1990,2,0
1716,29101,1991,2,4
1717,29101,1992,0,0
1718,29101,1993,1,1
1719,29101,1994,0,1
1720,29101,1995,2,10
1721,29101,1996,2,0
1722,29101,1997,1,2
1723,29101,1998,5,7
1724,29101,1999,2,7
1725,29101,2000,13,12
1726,29101,2001,18,15
1727,29101,2002,3,5
1728,29101,2003,30,5
1729,29101,2004,9,5
1730,29101,2005,6,4
1731,29101,2006,21,6
1732,29101,2007,7,2
1733,29101,2008,7,8
1734,29101,2009,15,4
1735,29101,2010,8,5
1736,29101,2011,3,12
1737,29101,2012,1,0
1738,29101,2013,5,8
1739,29101,2014,15,5
1740,29101,2015,16,5
1741,29101,2016,4,4
1742,29101,2017,10,6
1743,29101,2018,11,11
1744,29101,2019,2,11
1745,29101,2020,8,8
1746,29101,2021,3,4
1747,29101,2022,3,1
1748,29101,2023,12,1
1749,29101,2024,1,7
1750,29107,1955,0,0
1751,29107,1956,0,0
1752,29107,1957,0,0
1753,29107,1958,2,0
1754,29107,1959,1,0
1755,29107,1960,1,1
1756,29107,1961,1,0
1757,29107,1962,0,0
1758,29107,1963,0,0
1759,29107,1964,0,1
1760,29107,1965,0,0
1761,29107,1966,0,0
1762,29107,1967,0,0
1763,29107,1968,1,1
1764,29107,1969,0,3
1765,29107,1970,1,0
1766,29107,1971,0,1
1767,29107,1972,0,0
1768,29107,1973,1,3
1769,29107,1974,0,0
1770,29107,1975,0,1
1771,29107,1976,0,0
1772,29107,1977,0,1
1773,29107,1978,0,1
1774,29107,1979,0,2
1775,29107,1980,1,0
1776,29107,1981,0,0
1777,29107,1982,0,6
1778,29107,1983,3,2
1779,29107,1984,2,0
1780,29107,1985,1,0
1781,29107,1986,0,0
1782,29107,1987,2,2
1783,29107,1988,0,1
1784,29107,1989,2,0
1785,29107,1990,1,0
1786,29107,1991,0,0
1787,29107,1992,2,1
1788,29107,1993,1,3
1789,29107,1994,0,2
1790,29107,1995,7,6
1791,29107,1996,1,2
1792,29107,1997,1,1
1793,29107,1998,7,5
1794,29107,1999,1,2
1795,29107,2000,5,13
1796,29107,2001,7,9
1797,29107,2002,8,5
1798,29107,2003,12,2
1799,29107,2004,3,3
1800,29107,2005,6,5
1801,29107,2006,8,3
1802,29107,2007,2,3
1803,29107,2008,4,2
1804,29107,2009,4,1
1805,29107,2010,3,4
1806,29107,2011,9,6
1807,29107,2012,0,0
1808,29107,2013,0,0
1809,29107,2014,3,2
1810,29107,2015,10,4
1811,29107,2016,7,4
1812,29107,2017,10,8
1813,29107,2018,2,2
1814,29107,2019,1,3
1815,29107,2020,2,4
1816,29107,2021,0,0
1817,29107,2022,0,1
1818,29107,2023,3,4
1819,29107,2024,7,10
1820,29113,1955,0,0
1821,29113,1956,0,1
1822,29113,1957,0,1
1823,29113,1958,0,1
1824,29113,1959,0,1
1825,29113,1960,0,0
1826,29113,1961,0,0
1827,29113,1962,0,0
1828,29113,1963,1,0
1829,29113,1964,0,0
1830,29113,1965,0,1
1831,29113,1966,0,0
1832,29113,1967,0,0
1833,29113,1968,1,1
1834,29113,1969,0,2
1835,29113,1970,1,1
1836,29113,1971,0,0
1837,29113,1972,0,0
1838,29113,1973,0,1
1839,29113,1974,1,1
1840,29113,1975,0,0
1841,29113,1976,0,0
1842,29113,1977,0,2
1843,29113,1978,0,0
1844,29113,1979,0,0
1845,29113,1980,0,0
1846,29113,1981,1,1
1847,29113,1982,1,0
1848,29113,1983,0,4
1849,29113,1984,0,2
1850,29113,1985,1,0
1851,29113,1986,0,2
1852,29113,1987,0,3
1853,29113,1988,1,3
1854,29113,1989,1,2
1855,29113,1990,1,4
1856,29113,1991,2,3
1857,29113,1992,0,9
1858,29113,1993,2,2
1859,29113,1994,0,2
1860,29113,1995,0,3
1861,29113,1996,8,4
1862,29113,1997,1,1
1863,29113,1998,2,9
1864,29113,1999,2,5
1865,29113,2000,1,15
1866,29113,2001,2,4
1867,29113,2002,5,5
1868,29113,2003,2,1
1869,29113,2004,2,3
1870,29113,2005,6,7
1871,29113,2006,10,8
1872,29113,2007,0,4
1873,29113,2008,18,4
1874,29113,2009,1,3
1875,29113,2010,4,4
1876,29113,2011,8,6
1877,29113,2012,7,1
1878,29113,2013,1,6
1879,29113,2014,4,5
1880,29113,2015,3,1
1881,29113,2016,2,4
1882,29113,2017,2,4
1883,29113,2018,1,5
1884,29113,2019,0,6
1885,29113,2020,3,4
1886,29113,2021,0,5
1887,29113,2022,0,2
1888,29113,2023,4,4
1889,29113,2024,3,1
1890,29139,1955,1,0
1891,29139,1956,0,0
1892,29139,1957,0,0
1893,29139,1958,0,0
1894,29139,1959,0,0
1895,29139,1960,2,0
1896,29139,1961,0,0
1897,29139,1962,0,0
1898,29139,1963,0,0
1899,29139,1964,0,1
1900,29139,1965,0,0
1901,29139,1966,0,0
1902,29139,1967,0,0
1903,29139,1968,0,0
1904,29139,1969,0,0
1905,29139,1970,0,0
1906,29139,1971,1,0
1907,29139,1972,0,1
1908,29139,1973,1,0
1909,29139,1974,0,0
1910,29139,1975,0,0
1911,29139,1976,0,0
1912,29139,1977,0,0
1913,29139,1978,0,0
1914,29139,1979,0,0
1915,29139,1980,0,0
1916,29139,1981,1,3
1917,29139,1982,1,5
1918,29139,1983,1,1
1919,29139,1984,1,1
1920,29139,1985,3,1
1921,29139,1986,0,0
1922,29139,1987,0,1
1923,29139,1988,1,2
1924,29139,1989,0,0
1925,29139,1990,0,0
1926,29139,1991,3,1
1927,29139,1992,1,2
1928,29139,1993,0,0
1929,29139,1994,1,2
1930,29139,1995,1,7
1931,29139,1996,2,3
1932,29139,1997,1,0
1933,29139,1998,5,7
1934,29139,1999,1,2
1935,29139,2000,5,9
1936,29139,2001,2,2
1937,29139,2002,5,1
1938,29139,2003,0,2
1939,29139,2004,3,4
1940,29139,2005,9,5
1941,29139,2006,12,4
1942,29139,2007,0,3
1943,29139,2008,8,4
1944,29139,2009,0,1
1945,29139,2010,0,2
1946,29139,2011,20,4
1947,29139,2012,4,0
1948,29139,2013,3,1
1949,29139,2014,3,2
1950,29139,2015,3,3
1951,29139,2016,1,6
1952,29139,2017,0,2
1953,29139,2018,1,3
1954,29139,2019,0,1
1955,29139,2020,1,2
1956,29139,2021,0,3
1957,29139,2022,2,2
1958,29139,2023,5,5
1959,29139,2024,4,2
1960,29165,1955,0,0
1961,29165,1956,0,0
1962,29165,1957,0,1
1963,29165,1958,0,0
1964,29165,1959,1,0
1965,29165,1960,0,0
1966,29165,1961,2,1
1967,29165,1962,0,0
1968,29165,1963,0,0
1969,29165,1964,0,2
1970,29165,1965,1,2
1971,29165,1966,3,2
1972,29165,1967,0,0
1973,29165,1968,1,0
1974,29165,1969,0,3
1975,29165,1970,1,3
1976,29165,1971,1,2
1977,29165,1972,1,5
1978,29165,1973,0,3
1979,29165,1974,2,3
1980,29165,1975,3,1
1981,29165,1976,3,1
1982,29165,1977,2,2
1983,29165,1978,1,1
1984,29165,1979,3,5
1985,29165,1980,1,2
1986,29165,1981,2,3
1987,29165,1982,1,3
1988,29165,1983,0,2
1989,29165,1984,1,1
1990,29165,1985,2,3
1991,29165,1986,3,1
1992,29165,1987,2,4
1993,29165,1988,1,0
1994,29165,1989,1,0
1995,29165,1990,1,3
1996,29165,1991,3,3
1997,29165,1992,5,7
1998,29165,1993,1,0
1999,29165,1994,3,1
2000,29165,1995,6,3
2001,29165,1996,0,3
2002,29165,1997,4,1
2003,29165,1998,4,6
2004,29165,1999,2,1
2005,29165,2000,8,8
2006,29165,2001,9,7
2007,29165,2002,6,9
2008,29165,2003,15,2
2009,29165,2004,6,3
2010,29165,2005,15,5
2011,29165,2006,21,1
2012,29165,2007,0,3
2013,29165,2008,19,8
2014,29165,2009,4,0
2015,29165,2010,27,15
2016,29165,2011,23,19
2017,29165,2012,2,5
2018,29165,2013,0,3
2019,29165,2014,4,8
2020,29165,2015,9,7
2021,29165,2016,28,3
2022,29165,2017,15,14
2023,29165,2018,6,2
2024,29165,2019,11,3
2025,29165,2020,8,5
2026,29165,2021,4,4
2027,29165,2022,2,3
2028,29165,2023,5,6
2029,29165,2024,2,16
2030,29177,1955,1,0
2031,29177,1956,0,0
2032,29177,1957,0,0
2033,29177,1958,0,0
2034,29177,1959,1,0
2035,29177,1960,0,0
2036,29177,1961,0,0
2037,29177,1962,0,1
2038,29177,1963,0,0
2039,29177,1964,0,1
2040,29177,1965,1,0
2041,29177,1966,1,0
2042,29177,1967,1,0
2043,29177,1968,2,0
2044,29177,1969,1,3
2045,29177,1970,3,0
2046,29177,1971,2,0
2047,29177,1972,0,0
2048,29177,1973,0,1
2049,29177,1974,0,1
2050,29177,1975,0,2
2051,29177,1976,0,1
2052,29177,1977,0,0
2053,29177,1978,1,3
2054,29177,1979,0,0
2055,29177,1980,0,0
2056,29177,1981,0,1
2057,29177,1982,1,0
2058,29177,1983,0,0
2059,29177,1984,0,0
2060,29177,1985,1,1
2061,29177,1986,0,2
2062,29177,1987,0,3
2063,29177,1988,0,0
2064,29177,1989,1,0
2065,29177,1990,1,2
2066,29177,1991,0,0
2067,29177,1992,3,0
2068,29177,1993,3,1
2069,29177,1994,2,2
2070,29177,1995,5,3
2071,29177,1996,0,2
2072,29177,1997,1,0
2073,29177,1998,3,3
2074,29177,1999,2,1
2075,29177,2000,6,9
2076,29177,2001,5,4
2077,29177,2002,1,1
2078,29177,2003,11,2
2079,29177,2004,1,5
2080,29177,2005,1,0
2081,29177,2006,5,1
2082,29177,2007,2,5
2083,29177,2008,6,2
2084,29177,2009,4,7
2085,29177,2010,9,3
2086,29177,2011,6,1
2087,29177,2012,1,0
2088,29177,2013,0,0
2089,29177,2014,2,0
2090,29177,2015,3,2
2091,29177,2016,4,2
2092,29177,2017,1,6
2093,29177,2018,0,1
2094,29177,2019,2,0
2095,29177,2020,0,1
2096,29177,2021,0,2
2097,29177,2022,1,0
2098,29177,2023,2,0
2099,29177,2024,3,10
2100,29183,1955,0,0
2101,29183,1956,0,0
2102,29183,1957,0,0
2103,29183,1958,0,2
2104,29183,1959,1,0
2105,29183,1960,1,0
2106,29183,1961,0,0
2107,29183,1962,0,0
2108,29183,1963,0,0
2109,29183,1964,0,0
2110,29183,1965,0,0
2111,29183,1966,0,0
2112,29183,1967,2,1
2113,29183,1968,0,0
2114,29183,1969,0,1
2115,29183,1970,1,0
2116,29183,1971,1,0
2117,29183,1972,0,0
2118,29183,1973,0,1
2119,29183,1974,5,1
2120,29183,1975,1,1
2121,29183,1976,0,4
2122,29183,1977,1,2
2123,29183,1978,3,1
2124,29183,1979,0,0
2125,29183,1980,1,1
2126,29183,1981,0,1
2127,29183,1982,3,9
2128,29183,1983,2,6
2129,29183,1984,5,2
2130,29183,1985,2,2
2131,29183,1986,1,2
2132,29183,1987,2,1
2133,29183,1988,0,5
2134,29183,1989,3,1
2135,29183,1990,6,4
2136,29183,1991,3,1
2137,29183,1992,2,4
2138,29183,1993,1,5
2139,29183,1994,2,5
2140,29183,1995,0,2
2141,29183,1996,11,9
2142,29183,1997,7,2
2143,29183,1998,3,18
2144,29183,1999,0,3
2145,29183,2000,12,15
2146,29183,2001,6,8
2147,29183,2002,3,6
2148,29183,2003,11,11
2149,29183,2004,13,12
2150,29183,2005,8,28
2151,29183,2006,18,21
2152,29183,2007,11,7
2153,29183,2008,15,3
2154,29183,2009,4,6
2155,29183,2010,5,12
2156,29183,2011,29,18
2157,29183,2012,30,10
2158,29183,2013,6,17
2159,29183,2014,10,5
2160,29183,2015,5,7
2161,29183,2016,8,11
2162,29183,2017,2,6
2163,29183,2018,1,7
2164,29183,2019,5,18
2165,29183,2020,3,4
2166,29183,2021,3,13
2167,29183,2022,1,5
2168,29183,2023,5,9
2169,29183,2024,7,3
2170,29187,1955,0,0
2171,29187,1956,0,0
2172,29187,1957,1,0
2173,29187,1958,0,3
2174,29187,1959,0,0
2175,29187,1960,0,0
2176,29187,1961,0,0
2177,29187,1962,0,0
2178,29187,1963,0,0
2179,29187,1964,0,1
2180,29187,1965,0,1
2181,29187,1966,0,0
2182,29187,1967,0,1
2183,29187,1968,2,0
2184,29187,1969,0,0
2185,29187,1970,0,1
2186,29187,1971,2,1
2187,29187,1972,0,0
2188,29187,1973,0,1
2189,29187,1974,0,2
2190,29187,1975,1,2
2191,29187,1976,1,0
2192,29187,1977,0,2
2193,29187,1978,0,3
2194,29187,1979,0,0
2195,29187,1980,0,5
2196,29187,1981,2,0
2197,29187,1982,0,1
2198,29187,1983,0,0
2199,29187,1984,0,2
2200,29187,1985,1,1
2201,29187,1986,0,0
2202,29187,1987,1,1
2203,29187,1988,2,0
2204,29187,1989,0,0
2205,29187,1990,0,0
2206,29187,1991,0,2
2207,29187,1992,0,0
2208,29187,1993,3,1
2209,29187,1994,1,6
2210,29187,1995,3,3
2211,29187,1996,7,2
2212,29187,1997,0,2
2213,29187,1998,2,8
2214,29187,1999,0,0
2215,29187,2000,1,0
2216,29187,2001,0,2
2217,29187,2002,0,7
2218,29187,2003,5,9
